Date,Team,basic_MP,basic_FG,basic_FGA,basic_FG%,basic_3P,basic_3PA,basic_3P%,basic_FT,basic_FTA,basic_FT%,basic_ORB,basic_DRB,basic_TRB,basic_AST,basic_STL,basic_BLK,basic_TOV,basic_PF,basic_PTS,advanced_MP,advanced_TS%,advanced_eFG%,advanced_3PAr,advanced_FTr,advanced_ORB%,advanced_DRB%,advanced_TRB%,advanced_AST%,advanced_STL%,advanced_BLK%,advanced_TOV%,advanced_USG%,advanced_ORtg,advanced_DRtg
2024-11-20,Los Angeles Clippers,240.0,39.333333333333336,83.66666666666667,0.4712222222222222,12.777777777777779,32.55555555555556,0.39911111111111114,15.88888888888889,21.0,0.7570000000000001,11.444444444444445,33.111111111111114,44.55555555555556,25.22222222222222,9.222222222222221,5.333333333333333,16.444444444444443,17.88888888888889,107.33333333333333,240.0,0.5795555555555556,0.5475555555555556,0.38755555555555554,0.2558888888888889,26.766666666666666,79.3111111111111,52.900000000000006,64.4,9.644444444444444,11.61111111111111,15.066666666666666,100.0,112.1,108.61111111111111
2024-11-20,Memphis Grizzlies,240.0,43.888888888888886,92.11111111111111,0.47866666666666663,12.777777777777779,36.55555555555556,0.34755555555555556,17.88888888888889,22.666666666666668,0.789,11.777777777777779,36.77777777777778,48.55555555555556,30.0,7.666666666666667,6.888888888888889,17.666666666666668,19.88888888888889,118.44444444444444,240.0,0.5836666666666667,0.5485555555555556,0.39655555555555555,0.2508888888888889,26.711111111111112,77.96666666666667,53.82222222222222,68.33333333333333,7.388888888888889,13.477777777777778,14.811111111111112,100.0,114.30000000000001,106.72222222222223
2024-11-20,Milwaukee Bucks,243.57142857142858,41.42857142857143,86.57142857142857,0.4802857142857143,14.714285714285714,38.0,0.3952857142857143,15.571428571428571,21.857142857142858,0.6952857142857143,8.714285714285714,35.42857142857143,44.142857142857146,23.857142857142858,9.428571428571429,6.0,13.428571428571429,17.571428571428573,113.14285714285714,243.57142857142858,0.5884285714285714,0.5651428571428572,0.4374285714285714,0.25614285714285717,20.385714285714283,77.39999999999999,50.114285714285714,57.6,9.542857142857143,11.714285714285714,12.271428571428572,100.0,114.72857142857143,106.87142857142858
2024-11-20,New Orleans Pelicans,240.0,35.285714285714285,84.57142857142857,0.41957142857142854,9.428571428571429,31.142857142857142,0.3084285714285714,15.0,20.714285714285715,0.7234285714285714,13.142857142857142,29.428571428571427,42.57142857142857,21.714285714285715,7.285714285714286,4.571428571428571,18.285714285714285,17.0,95.0,240.0,0.5094285714285715,0.4755714285714286,0.36757142857142855,0.24671428571428572,29.842857142857145,69.21428571428571,49.65714285714286,61.68571428571429,7.6000000000000005,8.585714285714285,16.357142857142858,100.0,99.5,124.61428571428571
2024-11-20,New York Knicks,240.0,43.857142857142854,87.57142857142857,0.5008571428571429,14.857142857142858,35.42857142857143,0.406,15.571428571428571,18.428571428571427,0.8300000000000001,9.285714285714286,32.714285714285715,42.0,27.714285714285715,8.285714285714286,3.4285714285714284,13.0,16.571428571428573,118.14285714285714,240.0,0.6182857142857143,0.5861428571428571,0.40628571428571425,0.21414285714285713,23.114285714285717,78.2,51.371428571428574,63.51428571428572,8.485714285714286,7.271428571428571,11.985714285714286,100.0,121.44285714285715,115.89999999999999
2024-11-20,Oklahoma City Thunder,240.0,41.7,89.5,0.46610000000000007,13.6,38.0,0.3562,17.4,21.0,0.8272,9.1,30.5,39.6,25.1,11.9,7.2,11.4,21.1,114.4,240.0,0.5788,0.5421,0.42489999999999994,0.2344,20.360000000000003,67.32000000000001,44.29,60.11,12.1,14.99,10.32,100.0,116.24000000000001,105.34
2024-11-20,Orlando Magic,240.0,35.875,83.875,0.43,9.75,36.375,0.2695,18.875,24.125,0.785375,8.125,30.125,38.25,23.25,8.875,5.75,15.0,19.0,100.375,240.0,0.532875,0.48812500000000003,0.433,0.290125,17.7625,76.975,45.224999999999994,64.9,8.95,11.4875,13.6375,100.0,102.3,111.3375
2024-11-20,Philadelphia 76ers,243.57142857142858,37.714285714285715,85.28571428571429,0.44442857142857145,11.714285714285714,37.42857142857143,0.3095714285714286,16.285714285714285,21.142857142857142,0.7694285714285715,10.571428571428571,30.142857142857142,40.714285714285715,22.0,9.571428571428571,3.7142857142857144,15.714285714285714,20.428571428571427,103.42857142857143,243.57142857142858,0.5479999999999999,0.5127142857142857,0.4372857142857143,0.24771428571428572,24.02857142857143,78.14285714285714,49.5,59.028571428571425,9.857142857142858,8.114285714285714,14.357142857142858,100.0,106.04285714285713,114.31428571428572
2024-11-20,Phoenix Suns,243.57142857142858,40.42857142857143,89.42857142857143,0.454,15.142857142857142,44.42857142857143,0.3407142857142857,16.0,20.428571428571427,0.7827142857142857,10.857142857142858,35.57142857142857,46.42857142857143,26.857142857142858,6.714285714285714,5.142857142857143,13.428571428571429,16.857142857142858,112.0,243.57142857142858,0.571,0.5382857142857143,0.4935714285714286,0.23242857142857143,23.971428571428568,77.02857142857144,50.41428571428571,66.82857142857144,6.700000000000001,9.157142857142857,12.028571428571428,100.0,113.15714285714286,116.04285714285713
2024-11-20,Portland Trail Blazers,240.0,38.714285714285715,89.42857142857143,0.43714285714285717,10.285714285714286,31.714285714285715,0.3132857142857143,15.857142857142858,21.571428571428573,0.7454285714285714,13.0,31.857142857142858,44.857142857142854,18.285714285714285,8.285714285714286,5.285714285714286,14.857142857142858,17.714285714285715,103.57142857142857,240.0,0.5271428571428571,0.4945714285714286,0.35485714285714287,0.25,27.642857142857142,72.97142857142858,49.24285714285714,47.457142857142856,8.428571428571429,10.828571428571427,13.1,100.0,105.95714285714287,112.61428571428571
2024-11-21,Charlotte Hornets,243.57142857142858,41.857142857142854,91.71428571428571,0.456,17.428571428571427,45.0,0.38785714285714284,13.0,16.571428571428573,0.7672857142857143,11.571428571428571,33.142857142857146,44.714285714285715,24.0,7.714285714285714,4.857142857142857,14.0,20.714285714285715,114.14285714285714,243.57142857142858,0.5751428571428571,0.5511428571428572,0.49114285714285716,0.18,26.04285714285714,75.78571428571429,50.48571428571428,57.300000000000004,7.771428571428571,9.114285714285714,12.357142857142858,100.0,115.35714285714286,114.74285714285715
2024-11-21,Detroit Pistons,246.25,40.875,91.375,0.44825,13.75,38.0,0.36124999999999996,14.5,18.875,0.75175,13.125,37.375,50.5,25.75,6.5,5.375,15.375,21.0,110.0,246.25,0.553125,0.52375,0.418125,0.211625,28.025,81.075,54.8375,62.5,6.5,10.6375,13.3875,100.0,110.975,106.9875
2024-11-21,Los Angeles Lakers,240.0,43.4,83.8,0.519,15.0,35.0,0.42800000000000005,20.0,27.2,0.7484,7.4,30.6,38.0,28.0,6.0,6.6,12.0,17.0,121.8,240.0,0.6364,0.6083999999999999,0.4176,0.328,19.439999999999998,70.36,46.8,64.6,6.159999999999999,12.06,11.02,100.0,124.1,115.72
2024-11-21,Minnesota Timberwolves,244.16666666666666,40.833333333333336,87.16666666666667,0.4688333333333334,13.166666666666666,38.833333333333336,0.3365,18.333333333333332,21.833333333333332,0.8464999999999999,8.833333333333334,28.833333333333332,37.666666666666664,21.666666666666668,10.0,3.6666666666666665,15.333333333333334,19.5,113.16666666666667,244.16666666666666,0.5865,0.5443333333333333,0.44616666666666666,0.2578333333333333,21.266666666666666,74.36666666666666,47.03333333333333,52.68333333333334,10.083333333333334,7.083333333333333,13.783333333333333,100.0,114.06666666666666,117.01666666666667
2024-11-21,Orlando Magic,240.0,36.666666666666664,84.66666666666667,0.43477777777777776,10.333333333333334,36.77777777777778,0.28122222222222226,18.77777777777778,23.77777777777778,0.7933333333333334,8.88888888888889,30.444444444444443,39.333333333333336,24.11111111111111,8.777777777777779,5.666666666666667,15.222222222222221,19.666666666666668,102.44444444444444,240.0,0.5396666666666667,0.4955555555555555,0.43377777777777776,0.28355555555555556,19.755555555555556,77.15555555555555,46.544444444444444,65.69999999999999,8.866666666666667,11.2,13.733333333333333,100.0,104.45555555555556,112.37777777777778
2024-11-21,San Antonio Spurs,240.0,41.77777777777778,85.88888888888889,0.48666666666666664,15.666666666666666,41.55555555555556,0.37155555555555553,17.22222222222222,21.77777777777778,0.8092222222222223,9.777777777777779,34.111111111111114,43.888888888888886,31.444444444444443,6.666666666666667,6.222222222222222,15.333333333333334,17.22222222222222,116.44444444444444,240.0,0.6103333333333334,0.5778888888888889,0.4846666666666667,0.25177777777777777,23.766666666666666,76.04444444444444,51.288888888888884,75.05555555555556,6.7444444444444445,12.322222222222223,13.877777777777778,100.0,117.71111111111112,111.52222222222223
2024-11-21,Toronto Raptors,248.33333333333334,44.5,93.66666666666667,0.48,11.0,31.666666666666668,0.34600000000000003,19.333333333333332,25.666666666666668,0.7661666666666666,13.666666666666666,34.0,47.666666666666664,27.666666666666668,7.833333333333333,5.333333333333333,16.666666666666668,24.0,119.33333333333333,248.33333333333334,0.5728333333333334,0.5396666666666666,0.3383333333333334,0.2916666666666667,29.416666666666668,73.33333333333333,51.550000000000004,61.949999999999996,7.466666666666666,8.816666666666666,13.833333333333334,100.0,113.83333333333333,112.7
2024-11-21,Utah Jazz,240.0,38.55555555555556,84.33333333333333,0.45799999999999996,12.777777777777779,37.111111111111114,0.3491111111111111,22.22222222222222,27.555555555555557,0.8211111111111111,10.555555555555555,32.44444444444444,43.0,24.444444444444443,7.333333333333333,4.333333333333333,17.444444444444443,20.333333333333332,112.11111111111111,240.0,0.5825555555555556,0.5345555555555556,0.44166666666666665,0.33111111111111113,25.5,74.95555555555556,50.77777777777778,63.58888888888888,7.355555555555556,8.144444444444444,15.41111111111111,100.0,111.88888888888889,120.36666666666666
2024-11-22,Atlanta Hawks,240.0,43.0,94.44444444444444,0.45744444444444443,12.333333333333334,35.888888888888886,0.3448888888888889,15.666666666666666,20.444444444444443,0.7654444444444445,14.444444444444445,31.11111111111111,45.55555555555556,29.88888888888889,10.222222222222221,4.666666666666667,17.333333333333332,18.666666666666668,114.0,240.0,0.5552222222222222,0.5236666666666667,0.38177777777777777,0.218,30.77777777777778,75.8111111111111,51.51111111111111,70.17777777777778,9.933333333333334,9.722222222222221,14.366666666666667,100.0,110.9,117.23333333333332
2024-11-22,Boston Celtics,243.57142857142858,41.42857142857143,91.42857142857143,0.4534285714285714,16.857142857142858,49.714285714285715,0.3392857142857143,22.0,27.142857142857142,0.7997142857142857,11.142857142857142,34.0,45.142857142857146,25.428571428571427,9.285714285714286,5.142857142857143,12.0,16.428571428571427,121.71428571428571,243.57142857142858,0.5897142857142857,0.5452857142857143,0.5454285714285715,0.30157142857142855,24.428571428571427,80.14285714285714,51.67142857142857,61.699999999999996,9.1,10.228571428571428,10.4,100.0,120.3142857142857,106.68571428571428
2024-11-22,Brooklyn Nets,243.57142857142858,37.42857142857143,83.42857142857143,0.4502857142857143,15.428571428571429,41.142857142857146,0.3727142857142857,17.428571428571427,20.285714285714285,0.8751428571428572,9.714285714285714,29.285714285714285,39.0,26.0,4.857142857142857,3.0,15.142857142857142,19.0,107.71428571428571,243.57142857142858,0.5855714285714286,0.544,0.4975714285714286,0.24642857142857144,23.542857142857144,75.78571428571429,48.614285714285714,70.11428571428571,4.971428571428571,6.114285714285714,14.157142857142857,100.0,112.81428571428572,116.1857142857143
2024-11-22,Chicago Bulls,240.0,42.666666666666664,91.16666666666667,0.47283333333333327,14.833333333333334,40.666666666666664,0.37283333333333335,17.0,20.666666666666668,0.8166666666666668,9.166666666666666,34.333333333333336,43.5,29.5,7.5,5.833333333333333,15.333333333333334,19.0,117.16666666666667,240.0,0.589,0.5548333333333334,0.44383333333333336,0.2275,20.333333333333332,74.39999999999999,48.06666666666666,68.98333333333333,7.216666666666666,9.783333333333333,13.300000000000002,100.0,112.86666666666667,120.61666666666667
2024-11-22,Dallas Mavericks,240.0,44.333333333333336,87.83333333333333,0.5046666666666667,11.666666666666666,33.166666666666664,0.35366666666666663,18.666666666666668,24.0,0.771,11.833333333333334,29.666666666666668,41.5,24.5,8.5,4.666666666666667,14.0,20.166666666666668,119.0,240.0,0.605,0.5710000000000001,0.37799999999999995,0.2753333333333333,29.816666666666666,68.76666666666667,50.03333333333333,55.06666666666666,8.766666666666666,9.066666666666666,12.416666666666666,100.0,122.5,121.81666666666666
2024-11-22,Denver Nuggets,240.0,44.833333333333336,88.5,0.5086666666666667,14.833333333333334,32.333333333333336,0.45966666666666667,20.666666666666668,28.0,0.7451666666666666,13.333333333333334,32.833333333333336,46.166666666666664,33.5,7.666666666666667,5.666666666666667,16.0,19.333333333333332,125.16666666666667,240.0,0.6238333333333334,0.5925,0.36716666666666664,0.3183333333333333,30.099999999999998,74.85000000000001,52.916666666666664,74.83333333333333,7.45,9.666666666666666,13.700000000000001,100.0,122.73333333333333,115.93333333333334
2024-11-22,Golden State Warriors,243.57142857142858,42.0,89.14285714285714,0.47185714285714286,14.714285714285714,38.42857142857143,0.3844285714285714,19.142857142857142,27.571428571428573,0.693,12.428571428571429,36.0,48.42857142857143,28.285714285714285,7.857142857142857,4.571428571428571,14.285714285714286,20.571428571428573,117.85714285714286,243.57142857142858,0.582,0.555,0.4322857142857143,0.3165714285714286,27.099999999999998,76.35714285714286,51.82857142857143,67.34285714285714,7.728571428571429,9.357142857142858,12.4,100.0,116.57142857142857,113.82857142857142
2024-11-22,Houston Rockets,243.125,44.75,95.625,0.469125,12.375,35.875,0.33587500000000003,16.375,21.875,0.74425,13.75,37.125,50.875,25.0,10.625,6.0,14.0,20.625,118.25,243.125,0.56275,0.533125,0.3735,0.228625,29.825,79.875,54.8875,55.775,10.25,11.225,11.7375,100.0,115.6375,100.75
2024-11-22,Indiana Pacers,240.0,42.125,89.0,0.472125,11.5,31.75,0.35550000000000004,15.375,20.875,0.7358750000000001,8.875,31.25,40.125,26.75,8.75,5.0,14.75,20.0,111.125,240.0,0.564125,0.536125,0.355375,0.235125,19.4875,73.325,46.25,64.1375,8.6375,9.575,13.1,100.0,109.1,117.4625
2024-11-22,Los Angeles Clippers,240.0,39.3,84.7,0.46559999999999996,12.5,33.5,0.383,15.9,20.5,0.7813000000000001,11.4,34.1,45.5,25.4,9.6,5.1,16.0,18.5,107.0,240.0,0.5730999999999999,0.5396,0.3935,0.2473,26.25,79.81,52.9,64.88,9.99,11.08,14.62,100.0,111.35999999999999,106.60999999999999
2024-11-22,Milwaukee Bucks,243.125,42.25,87.0,0.486875,15.0,37.75,0.404875,15.625,21.625,0.708375,8.875,35.25,44.125,25.0,9.5,5.75,14.0,17.75,115.125,243.125,0.5965,0.573,0.43275,0.251875,20.8125,76.575,49.9625,59.0,9.549999999999999,11.125,12.6625,100.0,115.8875,107.5625
2024-11-22,New Orleans Pelicans,240.0,40.375,89.875,0.44837499999999997,11.875,33.0,0.363625,16.25,19.75,0.829,14.125,29.625,43.75,24.875,7.625,5.0,13.125,17.125,108.875,240.0,0.551875,0.51475,0.368375,0.22112500000000002,30.6,72.8,50.3125,61.775,8.0125,9.7375,11.775,100.0,114.4,119.55
2024-11-22,Philadelphia 76ers,244.16666666666666,36.833333333333336,86.5,0.4251666666666667,13.333333333333334,39.166666666666664,0.33383333333333337,17.5,21.5,0.8226666666666667,10.0,29.166666666666668,39.166666666666664,21.833333333333332,9.5,4.5,13.166666666666666,18.666666666666668,104.5,244.16666666666666,0.5441666666666667,0.5016666666666667,0.4506666666666667,0.2525,21.75,74.83333333333333,45.96666666666667,59.15,9.816666666666666,9.383333333333333,12.0,100.0,108.14999999999999,113.2
2024-11-22,Portland Trail Blazers,240.0,37.625,89.625,0.42375,10.375,33.125,0.306125,16.0,21.625,0.748875,13.0,31.875,44.875,18.125,8.375,5.625,15.625,18.0,101.625,240.0,0.515875,0.4815,0.369625,0.249,27.375,72.7375,48.95,48.6125,8.45,11.325,13.625,100.0,103.275,112.45
2024-11-22,Sacramento Kings,247.14285714285714,43.142857142857146,91.85714285714286,0.46885714285714286,9.571428571428571,34.42857142857143,0.2815714285714286,16.428571428571427,20.428571428571427,0.804142857142857,10.0,37.142857142857146,47.142857142857146,22.571428571428573,8.857142857142858,5.0,14.142857142857142,19.571428571428573,112.28571428571429,247.14285714285714,0.5554285714285714,0.5208571428571428,0.375,0.22242857142857142,22.585714285714285,79.21428571428571,51.5,52.699999999999996,8.557142857142857,10.985714285714286,12.257142857142856,100.0,109.17142857142858,110.0
2024-11-22,Washington Wizards,240.0,41.0,89.8,0.4574,10.4,34.2,0.3096,16.2,20.6,0.7758,7.4,35.6,43.0,24.8,7.6,6.0,15.0,22.2,108.6,240.0,0.5494,0.5156000000000001,0.3792,0.22999999999999998,16.82,71.53999999999999,45.88,60.02,7.38,10.6,13.180000000000001,100.0,105.54,115.85999999999999
2024-11-23,Charlotte Hornets,244.16666666666666,37.666666666666664,92.0,0.41050000000000003,16.0,45.0,0.3615,14.5,17.833333333333332,0.8003333333333332,12.166666666666666,32.5,44.666666666666664,24.0,8.5,4.666666666666667,16.666666666666668,21.0,105.83333333333333,244.16666666666666,0.5305,0.4975,0.4871666666666667,0.19599999999999998,25.849999999999998,77.83333333333333,50.51666666666667,63.43333333333334,8.533333333333333,9.816666666666666,14.350000000000001,100.0,105.81666666666666,117.38333333333333
2024-11-23,Chicago Bulls,240.0,43.57142857142857,92.0,0.4774285714285714,15.428571428571429,40.857142857142854,0.3841428571428572,16.571428571428573,20.428571428571427,0.8052857142857144,9.285714285714286,33.0,42.285714285714285,29.428571428571427,7.0,6.142857142857143,14.714285714285714,18.285714285714285,119.14285714285714,240.0,0.5937142857142856,0.5617142857142857,0.4422857142857143,0.223,20.52857142857143,73.17142857142858,47.15714285714286,67.58571428571429,6.742857142857143,10.5,12.757142857142858,100.0,114.78571428571429,122.94285714285715
2024-11-23,Denver Nuggets,247.14285714285714,43.42857142857143,90.0,0.48357142857142854,11.571428571428571,30.714285714285715,0.38585714285714284,18.714285714285715,24.571428571428573,0.7515714285714286,10.428571428571429,35.142857142857146,45.57142857142857,29.285714285714285,8.714285714285714,3.7142857142857144,13.714285714285714,19.285714285714285,117.14285714285714,247.14285714285714,0.5802857142857143,0.5481428571428572,0.3432857142857143,0.2715714285714286,23.214285714285715,75.15714285714286,50.142857142857146,67.52857142857144,8.557142857142857,6.6571428571428575,11.914285714285715,100.0,114.01428571428572,111.74285714285713
